dtrace: script 'syscall.d' matched 439 probes
CPU     ID                    FUNCTION:NAME
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    787                    fstat64:entry ruby
  0    121                      close:entry ruby
  0    157                     getuid:entry ruby
  0    159                    geteuid:entry ruby
  0    203                     getgid:entry ruby
  0    195                    getegid:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    217                      ioctl:entry ruby
  0    217                      ioctl:entry ruby
  0    787                    fstat64:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    121                      close:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    787                    fstat64:entry ruby
  0    121                      close:entry ruby
  0    157                     getuid:entry ruby
  0    159                    geteuid:entry ruby
  0    203                     getgid:entry ruby
  0    195                    getegid:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    217                      ioctl:entry ruby
  0    217                      ioctl:entry ruby
  0    787                    fstat64:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    121                      close:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    787                    fstat64:entry ruby
  0    121                      close:entry ruby
  0    157                     getuid:entry ruby
  0    159                    geteuid:entry ruby
  0    203                     getgid:entry ruby
  0    195                    getegid:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    217                      ioctl:entry ruby
  0    217                      ioctl:entry ruby
  0    787                    fstat64:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    121                      close:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    787                    fstat64:entry ruby
  0    121                      close:entry ruby
  0    157                     getuid:entry ruby
  0    159                    geteuid:entry ruby
  0    203                     getgid:entry ruby
  0    195                    getegid:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    217                      ioctl:entry ruby
  0    217                      ioctl:entry ruby
  0    787                    fstat64:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    121                      close:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    787                    fstat64:entry ruby
  0    121                      close:entry ruby
  0    157                     getuid:entry ruby
  0    159                    geteuid:entry ruby
  0    203                     getgid:entry ruby
  0    195                    getegid:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    217                      ioctl:entry ruby
  0    217                      ioctl:entry ruby
  0    787                    fstat64:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    121                      close:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    787                    fstat64:entry ruby
  0    121                      close:entry ruby
  0    157                     getuid:entry ruby
  0    159                    geteuid:entry ruby
  0    203                     getgid:entry ruby
  0    195                    getegid:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    217                      ioctl:entry ruby
  0    217                      ioctl:entry ruby
  0    787                    fstat64:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    121                      close:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    787                    fstat64:entry ruby
  0    121                      close:entry ruby
  0    157                     getuid:entry ruby
  0    159                    geteuid:entry ruby
  0    203                     getgid:entry ruby
  0    195                    getegid:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    217                      ioctl:entry ruby
  0    217                      ioctl:entry ruby
  0    787                    fstat64:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    121                      close:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    787                    fstat64:entry ruby
  0    121                      close:entry ruby
  0    157                     getuid:entry ruby
  0    159                    geteuid:entry ruby
  0    203                     getgid:entry ruby
  0    195                    getegid:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    217                      ioctl:entry ruby
  0    217                      ioctl:entry ruby
  0    787                    fstat64:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    121                      close:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    787                    fstat64:entry ruby
  0    121                      close:entry ruby
  0    157                     getuid:entry ruby
  0    159                    geteuid:entry ruby
  0    203                     getgid:entry ruby
  0    195                    getegid:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    217                      ioctl:entry ruby
  0    217                      ioctl:entry ruby
  0    787                    fstat64:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    121                      close:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    787                    fstat64:entry ruby
  0    121                      close:entry ruby
  0    157                     getuid:entry ruby
  0    159                    geteuid:entry ruby
  0    203                     getgid:entry ruby
  0    195                    getegid:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    217                      ioctl:entry ruby
  0    217                      ioctl:entry ruby
  0    787                    fstat64:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    121                      close:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    787                    fstat64:entry ruby
  0    121                      close:entry ruby
  0    157                     getuid:entry ruby
  0    159                    geteuid:entry ruby
  0    203                     getgid:entry ruby
  0    195                    getegid:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    217                      ioctl:entry ruby
  0    217                      ioctl:entry ruby
  0    787                    fstat64:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    121                      close:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    787                    fstat64:entry ruby
  0    121                      close:entry ruby
  0    157                     getuid:entry ruby
  0    159                    geteuid:entry ruby
  0    203                     getgid:entry ruby
  0    195                    getegid:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    217                      ioctl:entry ruby
  0    217                      ioctl:entry ruby
  0    787                    fstat64:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    121                      close:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    787                    fstat64:entry ruby
  0    121                      close:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    787                    fstat64:entry ruby
  0    121                      close:entry ruby
  0    157                     getuid:entry ruby
  0    159                    geteuid:entry ruby
  0    203                     getgid:entry ruby
  0    195                    getegid:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    217                      ioctl:entry ruby
  0    217                      ioctl:entry ruby
  0    787                    fstat64:entry ruby
